"","Reef","Transect","Habitat","SurveyDate","Abiotic","CCA","Coral","InvasiveAlgae_Gs","Method","Treatment","urchin","supersucker","Month","Year","H_bio","Hbrow","Hgd","Hscex","H_dens","totBio","totDens","discharge","sst","airt","wind","rain","par","kapp"
"689",29,"29WFP6","Flat",2015-06-29,4.76190476190476,74.6031746031746,18.2539682539683,0,"LPI","1",1,1,6,2015,NA,NA,NA,NA,NA,NA,NA,1.7339247311828,26.2137096774194,25.0872311827957,4.48402747311828,0.0474543010752688,332.22311827957,0
"690",29,"29WFP6","Flat",2016-02-09,53.968253968254,23.8095238095238,21.4285714285714,0,"LPI","1",1,1,2,2016,NA,NA,NA,NA,NA,NA,NA,2.19019153225806,24.7601811594203,23.3681461352657,2.18279221316425,0.0329770531400966,268.642149758454,0
"691",29,"29WFP7","Flat",2012-04-16,46.8253968253968,7.14285714285714,6.34920634920635,0,"LPI","0",0,0,4,2012,8.07349689274184,0.0562363308604488,2.66382439036758,2.33031903312239,0.8102,13.5482895691287,0.991666666666667,2.46094422043011,23.4717741935484,22.9592741935484,5.62669547043011,0.0307258064516129,409.95564516129,32.5396825396825
"692",29,"29WFP7","Flat",2012-07-24,50.7936507936508,4.76190476190476,3.17460317460317,0,"LPI","0",0,0,7,2012,4.27322894898197,0,1.30232349725229,1.591493609261,0.64725,10.3305671134822,0.8495,1.60415658602151,25.1471774193548,24.3810483870968,5.89573646505376,0.0378951612903226,414.784946236559,34.1269841269841
"693",29,"29WFP7","Flat",2013-01-22,16.6666666666667,24.6031746031746,4.76190476190476,0,"LPI","1",0,1,1,2013,2.53091636553099,0,0.397989642897896,2.13292672263309,0.00685714285714286,9.20362143993705,0.0297142857142857,1.43480510752688,22.7673387096774,22.5713709677419,4.54759247311828,0.0723763440860215,252.717741935484,46.8253968253968
"694",29,"29WFP7","Flat",2013-04-22,28.5714285714286,21.4285714285714,5.55555555555556,0,"LPI","1",0,1,4,2013,0,0,0,0,0,4.4793224191121,0.008,1.50481182795699,24.0362903225806,22.8861559139785,3.84947094086022,0.0901290322580645,362.193548387097,37.3015873015873
"695",29,"29WFP7","Flat",2013-08-13,27.7777777777778,30.1587301587302,4.76190476190476,0,"LPI","1",1,1,8,2013,NA,NA,NA,NA,NA,NA,NA,2.24376680107527,26.9037926601216,25.5240357643759,5.10387665790089,0.118791608228144,440.856825619448,31.7460317460317
"696",29,"29WFP7","Flat",2015-06-29,44.4444444444444,33.3333333333333,21.4285714285714,0,"LPI","1",1,1,6,2015,NA,NA,NA,NA,NA,NA,NA,1.7339247311828,26.2137096774194,25.0872311827957,4.48402747311828,0.0474543010752688,332.22311827957,0
"697",29,"29WFP7","Flat",2016-02-11,61.9047619047619,2.38095238095238,35.7142857142857,0,"LPI","1",1,1,2,2016,NA,NA,NA,NA,NA,NA,NA,2.19614919354839,24.7879917184265,23.392656573499,2.25624302600932,0.0353325569358178,272.164208074534,0
"698",29,"29WFP8","Flat",2012-04-16,37.3015873015873,6.34920634920635,4.76190476190476,34.1269841269841,"LPI","0",0,0,4,2012,8.07349689274184,0.0562363308604488,2.66382439036758,2.33031903312239,0.8102,13.5482895691287,0.991666666666667,2.46094422043011,23.4717741935484,22.9592741935484,5.62669547043011,0.0307258064516129,409.95564516129,11.1111111111111
"699",29,"29WFP8","Flat",2012-07-24,30.952380952381,3.17460317460317,4.76190476190476,43.6507936507937,"LPI","0",0,0,7,2012,4.27322894898197,0,1.30232349725229,1.591493609261,0.64725,10.3305671134822,0.8495,1.60415658602151,25.1471774193548,24.3810483870968,5.89573646505376,0.0378951612903226,414.784946236559,10.3174603174603
"700",29,"29WFP8","Flat",2013-01-22,15.0793650793651,19.047619047619,6.34920634920635,43.6507936507937,"LPI","1",0,1,1,2013,2.53091636553099,0,0.397989642897896,2.13292672263309,0.00685714285714286,9.20362143993705,0.0297142857142857,1.43480510752688,22.7673387096774,22.5713709677419,4.54759247311828,0.0723763440860215,252.717741935484,6.34920634920635
"701",29,"29WFP8","Flat",2013-04-22,30.952380952381,19.8412698412698,6.34920634920635,27.7777777777778,"LPI","1",0,1,4,2013,0,0,0,0,0,4.4793224191121,0.008,1.50481182795699,24.0362903225806,22.8861559139785,3.84947094086022,0.0901290322580645,362.193548387097,6.34920634920635
"702",29,"29WFP8","Flat",2013-08-13,12.6984126984127,14.2857142857143,3.17460317460317,53.1746031746032,"LPI","1",1,1,8,2013,NA,NA,NA,NA,NA,NA,NA,2.24376680107527,26.9037926601216,25.5240357643759,5.10387665790089,0.118791608228144,440.856825619448,10.3174603174603
"703",29,"29WFP8","Flat",2015-06-29,48.4126984126984,23.015873015873,26.1904761904762,0,"LPI","1",1,1,6,2015,NA,NA,NA,NA,NA,NA,NA,1.7339247311828,26.2137096774194,25.0872311827957,4.48402747311828,0.0474543010752688,332.22311827957,0
"704",29,"29WFP8","Flat",2016-02-09,55.5555555555556,8.73015873015873,34.9206349206349,0,"LPI","1",1,1,2,2016,NA,NA,NA,NA,NA,NA,NA,2.19019153225806,24.7601811594203,23.3681461352657,2.18279221316425,0.0329770531400966,268.642149758454,0
"705",29,"29WFP9","Flat",2012-04-16,22.2222222222222,28.5714285714286,6.34920634920635,7.14285714285714,"LPI","0",0,0,4,2012,8.07349689274184,0.0562363308604488,2.66382439036758,2.33031903312239,0.8102,13.5482895691287,0.991666666666667,2.46094422043011,23.4717741935484,22.9592741935484,5.62669547043011,0.0307258064516129,409.95564516129,30.1587301587302
"706",29,"29WFP9","Flat",2012-07-24,18.2539682539683,23.015873015873,7.93650793650794,5.55555555555556,"LPI","0",0,0,7,2012,4.27322894898197,0,1.30232349725229,1.591493609261,0.64725,10.3305671134822,0.8495,1.60415658602151,25.1471774193548,24.3810483870968,5.89573646505376,0.0378951612903226,414.784946236559,38.8888888888889
"707",29,"29WFP9","Flat",2013-01-22,29.3650793650794,25.3968253968254,6.34920634920635,7.14285714285714,"LPI","1",0,1,1,2013,2.53091636553099,0,0.397989642897896,2.13292672263309,0.00685714285714286,9.20362143993705,0.0297142857142857,1.43480510752688,22.7673387096774,22.5713709677419,4.54759247311828,0.0723763440860215,252.717741935484,26.984126984127
"708",29,"29WFP9","Flat",2013-04-22,23.8095238095238,14.2857142857143,10.3174603174603,10.3174603174603,"LPI","1",0,1,4,2013,0,0,0,0,0,4.4793224191121,0.008,1.50481182795699,24.0362903225806,22.8861559139785,3.84947094086022,0.0901290322580645,362.193548387097,33.3333333333333
"709",29,"29WFP9","Flat",2013-08-12,19.047619047619,26.1904761904762,7.93650793650794,10.3174603174603,"LPI","1",1,1,8,2013,NA,NA,NA,NA,NA,NA,NA,2.22502688172043,26.9050023375409,25.5038744740533,5.09786200736325,0.117426016830295,442.213008415147,31.7460317460317
"710",29,"29WFP9","Flat",2015-06-29,7.93650793650794,65.0793650793651,25.3968253968254,0,"LPI","1",1,1,6,2015,NA,NA,NA,NA,NA,NA,NA,1.7339247311828,26.2137096774194,25.0872311827957,4.48402747311828,0.0474543010752688,332.22311827957,0.793650793650794
"711",29,"29WFP9","Flat",2016-02-09,35.7142857142857,36.5079365079365,26.1904761904762,0,"LPI","1",1,1,2,2016,NA,NA,NA,NA,NA,NA,NA,2.19019153225806,24.7601811594203,23.3681461352657,2.18279221316425,0.0329770531400966,268.642149758454,0
"712",16,"16LE1","Slope",2014-02-01,7.1428571,9.5238095,61.9047619,0,"LPI","0",0,0,2,2014,1.15068885082143,0.0269934388130154,0.271916422735659,0.237752842688116,0.2176,3.01104106371291,0.312,1.6208460813657,23.314247311828,22.9134408602151,3.28791288978495,0.13860752688172,266.833333333333,20.6349206
"713",16,"16LFP1","Flat",2014-02-01,7.1428571,7.1428571,58.7301587,0,"LPI","0",0,0,2,2014,1.15068885082143,0.0269934388130154,0.271916422735659,0.237752842688116,0.2176,3.01104106371291,0.312,1.6208460813657,23.314247311828,22.9134408602151,3.28791288978495,0.13860752688172,266.833333333333,26.1904762
"714",16,"16LFP2","Flat",2014-02-01,4.7619048,3.968254,68.2539683,0,"LPI","0",0,0,2,2014,1.15068885082143,0.0269934388130154,0.271916422735659,0.237752842688116,0.2176,3.01104106371291,0.312,1.6208460813657,23.314247311828,22.9134408602151,3.28791288978495,0.13860752688172,266.833333333333,19.047619
"715",16,"16WE1","Slope",2014-02-01,15.0793651,0,67.4603175,0,"LPI","0",0,0,2,2014,1.15068885082143,0.0269934388130154,0.271916422735659,0.237752842688116,0.2176,3.01104106371291,0.312,1.6208460813657,23.314247311828,22.9134408602151,3.28791288978495,0.13860752688172,266.833333333333,14.2857143
"716",16,"16WFP1","Flat",2014-02-01,8.7301587,3.1746032,63.4920635,0,"LPI","0",0,0,2,2014,1.15068885082143,0.0269934388130154,0.271916422735659,0.237752842688116,0.2176,3.01104106371291,0.312,1.6208460813657,23.314247311828,22.9134408602151,3.28791288978495,0.13860752688172,266.833333333333,22.2222222
"717",16,"16WFP2","Flat",2014-02-01,10.3174603,11.9047619,48.4126984,0,"LPI","0",0,0,2,2014,1.15068885082143,0.0269934388130154,0.271916422735659,0.237752842688116,0.2176,3.01104106371291,0.312,1.6208460813657,23.314247311828,22.9134408602151,3.28791288978495,0.13860752688172,266.833333333333,28.5714286
"718",28,"28LE1","Slope",2014-02-01,1.5873016,0,95.2380952,0,"LPI","0",0,0,2,2014,12.9994574531711,0,1.1600301934774,4.09998348040887,1.02177777777778,15.6807447218761,1.19777777777778,1.6208460813657,23.314247311828,22.9134408602151,3.28791288978495,0.13860752688172,266.833333333333,3.1746032
"719",28,"28LE2","Slope",2014-02-01,3.1746032,11.1111111,84.1269841,0,"LPI","0",0,0,2,2014,12.9994574531711,0,1.1600301934774,4.09998348040887,1.02177777777778,15.6807447218761,1.19777777777778,1.6208460813657,23.314247311828,22.9134408602151,3.28791288978495,0.13860752688172,266.833333333333,1.5873016
"720",28,"28LE3","Slope",2014-02-01,0,0.7936508,96.031746,0,"LPI","0",0,0,2,2014,12.9994574531711,0,1.1600301934774,4.09998348040887,1.02177777777778,15.6807447218761,1.19777777777778,1.6208460813657,23.314247311828,22.9134408602151,3.28791288978495,0.13860752688172,266.833333333333,3.1746032
"721",28,"28LFM1","Flat",2014-02-01,56.3492063,3.1746032,9.5238095,23.015873,"LPI","0",0,0,2,2014,12.9994574531711,0,1.1600301934774,4.09998348040887,1.02177777777778,15.6807447218761,1.19777777777778,1.6208460813657,23.314247311828,22.9134408602151,3.28791288978495,0.13860752688172,266.833333333333,0
"722",28,"28LFP1","Flat",2014-02-01,26.984127,30.952381,16.6666667,10.3174603,"LPI","0",0,0,2,2014,12.9994574531711,0,1.1600301934774,4.09998348040887,1.02177777777778,15.6807447218761,1.19777777777778,1.6208460813657,23.314247311828,22.9134408602151,3.28791288978495,0.13860752688172,266.833333333333,1.5873016
"723",28,"28LFP2","Flat",2014-02-01,57.1428571,15.8730159,15.8730159,4.7619048,"LPI","0",0,0,2,2014,12.9994574531711,0,1.1600301934774,4.09998348040887,1.02177777777778,15.6807447218761,1.19777777777778,1.6208460813657,23.314247311828,22.9134408602151,3.28791288978495,0.13860752688172,266.833333333333,0.7936508
"724",28,"28LFP3","Flat",2014-02-01,10.3174603,75.3968254,9.5238095,0,"LPI","0",0,0,2,2014,12.9994574531711,0,1.1600301934774,4.09998348040887,1.02177777777778,15.6807447218761,1.19777777777778,1.6208460813657,23.314247311828,22.9134408602151,3.28791288978495,0.13860752688172,266.833333333333,1.5873016
"725",28,"28LFP4","Flat",2014-02-01,43.6507937,18.2539683,19.8412698,7.9365079,"LPI","0",0,0,2,2014,12.9994574531711,0,1.1600301934774,4.09998348040887,1.02177777777778,15.6807447218761,1.19777777777778,1.6208460813657,23.314247311828,22.9134408602151,3.28791288978495,0.13860752688172,266.833333333333,2.3809524
"726",28,"28LFP5","Flat",2014-02-01,44.4444444,15.0793651,17.4603175,17.4603175,"LPI","0",0,0,2,2014,12.9994574531711,0,1.1600301934774,4.09998348040887,1.02177777777778,15.6807447218761,1.19777777777778,1.6208460813657,23.314247311828,22.9134408602151,3.28791288978495,0.13860752688172,266.833333333333,0
"727",28,"28WE1","Slope",2014-02-01,1.5873016,1.5873016,93.6507937,0,"LPI","0",0,0,2,2014,12.9994574531711,0,1.1600301934774,4.09998348040887,1.02177777777778,15.6807447218761,1.19777777777778,1.6208460813657,23.314247311828,22.9134408602151,3.28791288978495,0.13860752688172,266.833333333333,3.1746032
"728",28,"28WE2","Slope",2014-02-01,3.968254,0,96.031746,0,"LPI","0",0,0,2,2014,12.9994574531711,0,1.1600301934774,4.09998348040887,1.02177777777778,15.6807447218761,1.19777777777778,1.6208460813657,23.314247311828,22.9134408602151,3.28791288978495,0.13860752688172,266.833333333333,0
"729",28,"28WE3","Slope",2014-02-01,3.1746032,2.3809524,94.4444444,0,"LPI","0",0,0,2,2014,12.9994574531711,0,1.1600301934774,4.09998348040887,1.02177777777778,15.6807447218761,1.19777777777778,1.6208460813657,23.314247311828,22.9134408602151,3.28791288978495,0.13860752688172,266.833333333333,0
"730",28,"28WFM1","Flat",2014-02-01,54.7619048,4.7619048,14.2857143,18.2539683,"LPI","0",0,0,2,2014,12.9994574531711,0,1.1600301934774,4.09998348040887,1.02177777777778,15.6807447218761,1.19777777777778,1.6208460813657,23.314247311828,22.9134408602151,3.28791288978495,0.13860752688172,266.833333333333,0
"731",28,"28WFP1","Flat",2014-02-01,35.7142857,37.3015873,12.6984127,8.7301587,"LPI","0",0,0,2,2014,12.9994574531711,0,1.1600301934774,4.09998348040887,1.02177777777778,15.6807447218761,1.19777777777778,1.6208460813657,23.314247311828,22.9134408602151,3.28791288978495,0.13860752688172,266.833333333333,0
"732",28,"28WFP2","Flat",2014-02-01,58.7301587,19.047619,9.5238095,9.5238095,"LPI","0",0,0,2,2014,12.9994574531711,0,1.1600301934774,4.09998348040887,1.02177777777778,15.6807447218761,1.19777777777778,1.6208460813657,23.314247311828,22.9134408602151,3.28791288978495,0.13860752688172,266.833333333333,0
"733",28,"28WFP3","Flat",2014-02-01,41.2698413,15.8730159,1.5873016,31.7460317,"LPI","0",0,0,2,2014,12.9994574531711,0,1.1600301934774,4.09998348040887,1.02177777777778,15.6807447218761,1.19777777777778,1.6208460813657,23.314247311828,22.9134408602151,3.28791288978495,0.13860752688172,266.833333333333,0.7936508
"734",28,"28WFP4","Flat",2014-02-01,55.5555556,2.3809524,10.3174603,23.015873,"LPI","0",0,0,2,2014,12.9994574531711,0,1.1600301934774,4.09998348040887,1.02177777777778,15.6807447218761,1.19777777777778,1.6208460813657,23.314247311828,22.9134408602151,3.28791288978495,0.13860752688172,266.833333333333,3.1746032
"735",28,"28WFP5","Flat",2014-02-01,48.4126984,0,11.1111111,29.3650794,"LPI","0",0,0,2,2014,12.9994574531711,0,1.1600301934774,4.09998348040887,1.02177777777778,15.6807447218761,1.19777777777778,1.6208460813657,23.314247311828,22.9134408602151,3.28791288978495,0.13860752688172,266.833333333333,0
"736",9,"30","Flat",2014-09-11,13.48600509,27.73536896,15.90330789,0,"photoquad","0",0,0,9,2014,11.5526793875606,0.192226677766101,4.04498737510983,4.6682571381371,0.9728,17.3226152349601,1.32613333333333,1.9096001344086,27.610752688172,26.3263440860215,4.17629073924731,0.0727177419354839,394.922043010753,39.567430023
"737",9,"3","Flat",2014-09-11,28.58942065,7.934508816,47.22921914,0,"photoquad","0",0,0,9,2014,11.5526793875606,0.192226677766101,4.04498737510983,4.6682571381371,0.9728,17.3226152349601,1.32613333333333,1.9096001344086,27.610752688172,26.3263440860215,4.17629073924731,0.0727177419354839,394.922043010753,11.586901763
"738",9,"43","Flat",2014-09-11,8.575031526,2.143757881,72.25725095,0,"photoquad","0",0,0,9,2014,11.5526793875606,0.192226677766101,4.04498737510983,4.6682571381371,0.9728,17.3226152349601,1.32613333333333,1.9096001344086,27.610752688172,26.3263440860215,4.17629073924731,0.0727177419354839,394.922043010753,16.771752841
"739",9,"50","Flat",2014-09-11,30.76923077,7.566204288,50.0630517,0,"photoquad","0",0,0,9,2014,11.5526793875606,0.192226677766101,4.04498737510983,4.6682571381371,0.9728,17.3226152349601,1.32613333333333,1.9096001344086,27.610752688172,26.3263440860215,4.17629073924731,0.0727177419354839,394.922043010753,10.340479193
"740",9,"15","Flat",2014-09-11,19.06565657,3.535353535,55.55555556,0,"photoquad","0",0,0,9,2014,11.5526793875606,0.192226677766101,4.04498737510983,4.6682571381371,0.9728,17.3226152349601,1.32613333333333,1.9096001344086,27.610752688172,26.3263440860215,4.17629073924731,0.0727177419354839,394.922043010753,20.959595963
"741",9,"8","Slope",2014-09-11,7.430730479,4.156171285,83.37531486,0,"photoquad","0",0,0,9,2014,11.5526793875606,0.192226677766101,4.04498737510983,4.6682571381371,0.9728,17.3226152349601,1.32613333333333,1.9096001344086,27.610752688172,26.3263440860215,4.17629073924731,0.0727177419354839,394.922043010753,3.526448363
"742",9,"33","Slope",2014-09-11,6.540880503,2.767295597,79.37106918,0,"photoquad","0",0,0,9,2014,11.5526793875606,0.192226677766101,4.04498737510983,4.6682571381371,0.9728,17.3226152349601,1.32613333333333,1.9096001344086,27.610752688172,26.3263440860215,4.17629073924731,0.0727177419354839,394.922043010753,9.685534591
"743",9,"44","Flat",2014-09-11,41.90715182,16.68757842,6.775407779,1.505646173,"photoquad","0",0,0,9,2014,11.5526793875606,0.192226677766101,4.04498737510983,4.6682571381371,0.9728,17.3226152349601,1.32613333333333,1.9096001344086,27.610752688172,26.3263440860215,4.17629073924731,0.0727177419354839,394.922043010753,14.429109159
"744",9,"2","Flat",2014-09-11,48.05031447,14.33962264,23.89937107,0,"photoquad","0",0,0,9,2014,11.5526793875606,0.192226677766101,4.04498737510983,4.6682571381371,0.9728,17.3226152349601,1.32613333333333,1.9096001344086,27.610752688172,26.3263440860215,4.17629073924731,0.0727177419354839,394.922043010753,7.924528302
"745",9,"36","Flat",2014-09-11,45.35175879,9.296482412,23.24120603,0,"photoquad","0",0,0,9,2014,11.5526793875606,0.192226677766101,4.04498737510983,4.6682571381371,0.9728,17.3226152349601,1.32613333333333,1.9096001344086,27.610752688172,26.3263440860215,4.17629073924731,0.0727177419354839,394.922043010753,18.34170854
"746",9,"24","Slope",2014-09-11,6.997455471,11.32315522,73.02798982,0,"photoquad","0",0,0,9,2014,11.5526793875606,0.192226677766101,4.04498737510983,4.6682571381371,0.9728,17.3226152349601,1.32613333333333,1.9096001344086,27.610752688172,26.3263440860215,4.17629073924731,0.0727177419354839,394.922043010753,8.015267175
"747",9,"27","Slope",2014-09-11,4.924242424,4.292929293,79.54545455,0,"photoquad","0",0,0,9,2014,11.5526793875606,0.192226677766101,4.04498737510983,4.6682571381371,0.9728,17.3226152349601,1.32613333333333,1.9096001344086,27.610752688172,26.3263440860215,4.17629073924731,0.0727177419354839,394.922043010753,10.47979798
"748",10,"13","Slope",2014-09-16,7.770700637,3.057324841,86.62420382,0,"photoquad","0",0,0,9,2014,12.5674561929905,0.538877837566706,6.06641480861822,2.97550826107645,1.4624,17.78540540998,1.7404,1.91015120967742,27.7059139784946,26.3697580645161,3.90005733870968,0.0809112903225806,385.494623655914,0
"749",10,"32","Slope",2014-09-16,7.575757576,1.388888889,90.53030303,0,"photoquad","0",0,0,9,2014,12.5674561929905,0.538877837566706,6.06641480861822,2.97550826107645,1.4624,17.78540540998,1.7404,1.91015120967742,27.7059139784946,26.3697580645161,3.90005733870968,0.0809112903225806,385.494623655914,0
"750",10,"46","Flat",2014-09-16,47.04402516,4.150943396,32.20125786,9.559748428,"photoquad","0",0,0,9,2014,12.5674561929905,0.538877837566706,6.06641480861822,2.97550826107645,1.4624,17.78540540998,1.7404,1.91015120967742,27.7059139784946,26.3697580645161,3.90005733870968,0.0809112903225806,385.494623655914,1.257861635
"751",10,"26","Flat",2014-09-11,28.73417722,2.658227848,59.74683544,0,"photoquad","0",0,0,9,2014,12.5674561929905,0.538877837566706,6.06641480861822,2.97550826107645,1.4624,17.78540540998,1.7404,1.9096001344086,27.610752688172,26.3263440860215,4.17629073924731,0.0727177419354839,394.922043010753,7.215189873
"752",10,"38","Flat",2014-09-16,34.72222222,2.904040404,45.70707071,3.661616162,"photoquad","0",0,0,9,2014,12.5674561929905,0.538877837566706,6.06641480861822,2.97550826107645,1.4624,17.78540540998,1.7404,1.91015120967742,27.7059139784946,26.3697580645161,3.90005733870968,0.0809112903225806,385.494623655914,9.343434344
"753",10,"35","Flat",2014-09-16,47.27503169,4.309252218,33.96704689,7.224334601,"photoquad","0",0,0,9,2014,12.5674561929905,0.538877837566706,6.06641480861822,2.97550826107645,1.4624,17.78540540998,1.7404,1.91015120967742,27.7059139784946,26.3697580645161,3.90005733870968,0.0809112903225806,385.494623655914,1.774397972
"754",10,"20","Slope",2014-09-16,10.46511628,2.067183463,83.0749354,0,"photoquad","0",0,0,9,2014,12.5674561929905,0.538877837566706,6.06641480861822,2.97550826107645,1.4624,17.78540540998,1.7404,1.91015120967742,27.7059139784946,26.3697580645161,3.90005733870968,0.0809112903225806,385.494623655914,3.746770026
"755",10,"14","Slope",2014-09-16,10.16731017,2.187902188,81.33848134,0,"photoquad","0",0,0,9,2014,12.5674561929905,0.538877837566706,6.06641480861822,2.97550826107645,1.4624,17.78540540998,1.7404,1.91015120967742,27.7059139784946,26.3697580645161,3.90005733870968,0.0809112903225806,385.494623655914,5.662805663
"756",10,"52","Flat",2014-09-16,34.21383648,2.13836478,16.98113208,37.48427673,"photoquad","0",0,0,9,2014,12.5674561929905,0.538877837566706,6.06641480861822,2.97550826107645,1.4624,17.78540540998,1.7404,1.91015120967742,27.7059139784946,26.3697580645161,3.90005733870968,0.0809112903225806,385.494623655914,2.264150943
"757",10,"25","Flat",2014-09-16,18.19322459,2.383939774,41.65621079,29.23462986,"photoquad","0",0,0,9,2014,12.5674561929905,0.538877837566706,6.06641480861822,2.97550826107645,1.4624,17.78540540998,1.7404,1.91015120967742,27.7059139784946,26.3697580645161,3.90005733870968,0.0809112903225806,385.494623655914,4.893350062
"758",10,"18","Flat",2014-09-11,35.2866242,6.496815287,22.92993631,0,"photoquad","0",0,0,9,2014,12.5674561929905,0.538877837566706,6.06641480861822,2.97550826107645,1.4624,17.78540540998,1.7404,1.9096001344086,27.610752688172,26.3263440860215,4.17629073924731,0.0727177419354839,394.922043010753,32.22929936
"759",10,"34","Flat",2014-09-11,45.89127686,23.76738306,6.700379267,0,"photoquad","0",0,0,9,2014,12.5674561929905,0.538877837566706,6.06641480861822,2.97550826107645,1.4624,17.78540540998,1.7404,1.9096001344086,27.610752688172,26.3263440860215,4.17629073924731,0.0727177419354839,394.922043010753,18.71049305
"760",12,"105","Flat",2014-09-23,12.97229219,3.904282116,82.2418136,0,"photoquad","0",0,0,9,2014,7.87093148892766,0,1.73769827545346,3.8040793459081,0.7396,13.3053978820723,1.1736,1.87594086021505,28.1872311827957,26.5125,3.3914172311828,0.134510752688172,390.672043010753,0
"761",12,"108","Flat",2014-09-22,12.37373737,9.090909091,78.28282828,0,"photoquad","0",0,0,9,2014,7.87093148892766,0,1.73769827545346,3.8040793459081,0.7396,13.3053978820723,1.1736,1.88206317204301,28.1153225806452,26.4731182795699,3.40208849462366,0.133145161290323,387.036290322581,0
"762",12,"111","Flat",2014-09-23,5.443037975,2.53164557,92.02531646,0,"photoquad","0",0,0,9,2014,7.87093148892766,0,1.73769827545346,3.8040793459081,0.7396,13.3053978820723,1.1736,1.87594086021505,28.1872311827957,26.5125,3.3914172311828,0.134510752688172,390.672043010753,0
"763",12,"114","Slope",2014-09-22,13.72299873,5.590851334,80.17789072,0,"photoquad","0",0,0,9,2014,7.87093148892766,0,1.73769827545346,3.8040793459081,0.7396,13.3053978820723,1.1736,1.88206317204301,28.1153225806452,26.4731182795699,3.40208849462366,0.133145161290323,387.036290322581,0
"764",12,"115","Slope",2014-09-22,9.529860229,3.049555273,87.2935197,0,"photoquad","0",0,0,9,2014,7.87093148892766,0,1.73769827545346,3.8040793459081,0.7396,13.3053978820723,1.1736,1.88206317204301,28.1153225806452,26.4731182795699,3.40208849462366,0.133145161290323,387.036290322581,0
"765",12,"106","Flat",2014-09-23,7.604562738,6.337135615,85.5513308,0,"photoquad","0",0,0,9,2014,7.87093148892766,0,1.73769827545346,3.8040793459081,0.7396,13.3053978820723,1.1736,1.87594086021505,28.1872311827957,26.5125,3.3914172311828,0.134510752688172,390.672043010753,0.126742712
"766",12,"107","Flat",2014-09-23,5.830164766,2.534854246,91.38149556,0,"photoquad","0",0,0,9,2014,7.87093148892766,0,1.73769827545346,3.8040793459081,0.7396,13.3053978820723,1.1736,1.87594086021505,28.1872311827957,26.5125,3.3914172311828,0.134510752688172,390.672043010753,0.126742712
"767",12,"121","Slope",2014-09-22,7.614213198,4.949238579,87.30964467,0,"photoquad","0",0,0,9,2014,7.87093148892766,0,1.73769827545346,3.8040793459081,0.7396,13.3053978820723,1.1736,1.88206317204301,28.1153225806452,26.4731182795699,3.40208849462366,0.133145161290323,387.036290322581,0
"768",12,"116","Slope",2014-09-22,11.58301158,4.761904762,83.65508366,0,"photoquad","0",0,0,9,2014,7.87093148892766,0,1.73769827545346,3.8040793459081,0.7396,13.3053978820723,1.1736,1.88206317204301,28.1153225806452,26.4731182795699,3.40208849462366,0.133145161290323,387.036290322581,0
"769",12,"117","Flat",2014-09-22,16.68757842,8.531994981,74.65495609,0,"photoquad","0",0,0,9,2014,7.87093148892766,0,1.73769827545346,3.8040793459081,0.7396,13.3053978820723,1.1736,1.88206317204301,28.1153225806452,26.4731182795699,3.40208849462366,0.133145161290323,387.036290322581,0
"770",12,"113","Flat",2014-09-22,18.20480405,7.079646018,74.58912769,0,"photoquad","0",0,0,9,2014,7.87093148892766,0,1.73769827545346,3.8040793459081,0.7396,13.3053978820723,1.1736,1.88206317204301,28.1153225806452,26.4731182795699,3.40208849462366,0.133145161290323,387.036290322581,0
"771",12,"110","Flat",2014-09-22,22.86432161,2.889447236,73.99497487,0,"photoquad","0",0,0,9,2014,7.87093148892766,0,1.73769827545346,3.8040793459081,0.7396,13.3053978820723,1.1736,1.88206317204301,28.1153225806452,26.4731182795699,3.40208849462366,0.133145161290323,387.036290322581,0
"772",14,"1","Flat",2014-09-22,43.63177806,4.791929382,10.84489281,36.19167718,"photoquad","0",0,0,9,2014,6.44234549278575,0.110428209808307,1.71405282489065,1.78376189232605,0.8552,9.17699566102845,1.0572,1.88206317204301,28.1153225806452,26.4731182795699,3.40208849462366,0.133145161290323,387.036290322581,0.378310215
"773",14,"28","Flat",2014-09-22,51.13350126,5.541561713,17.63224181,8.816120907,"photoquad","0",0,0,9,2014,6.44234549278575,0.110428209808307,1.71405282489065,1.78376189232605,0.8552,9.17699566102845,1.0572,1.88206317204301,28.1153225806452,26.4731182795699,3.40208849462366,0.133145161290323,387.036290322581,0.629722922
"774",14,"23","Flat",2014-09-22,21.7884131,19.52141058,17.50629723,32.36775819,"photoquad","0",0,0,9,2014,6.44234549278575,0.110428209808307,1.71405282489065,1.78376189232605,0.8552,9.17699566102845,1.0572,1.88206317204301,28.1153225806452,26.4731182795699,3.40208849462366,0.133145161290323,387.036290322581,5.289672544
"775",14,"6","Flat",2014-09-22,9.113924051,4.430379747,62.53164557,0,"photoquad","0",0,0,9,2014,6.44234549278575,0.110428209808307,1.71405282489065,1.78376189232605,0.8552,9.17699566102845,1.0572,1.88206317204301,28.1153225806452,26.4731182795699,3.40208849462366,0.133145161290323,387.036290322581,23.924050628
"776",14,"7","Slope",2014-09-22,7.151819322,5.520702635,49.18444166,0,"photoquad","0",0,0,9,2014,6.44234549278575,0.110428209808307,1.71405282489065,1.78376189232605,0.8552,9.17699566102845,1.0572,1.88206317204301,28.1153225806452,26.4731182795699,3.40208849462366,0.133145161290323,387.036290322581,37.3902133
